gid,year,barren_ih,capdist,forest_ih,gwno
189857,2010,1.65,1076.13,0,705
189858,2010,4.82,1068.156,0,705
189859,2010,0,1061.497,0,705
189860,2010,0,1056.179,0,705
189861,2010,6.65,96.33547,0,704
189862,2010,13.78,341.0284,0,703
189863,2010,2.23,303.0486,0,703
189864,2010,6.55,266.0304,0,703
189865,2010,1.63,230.439,0,703
189866,2010,0,197.051,0,703
189867,2010,1.62,167.1929,0,703
189868,2010,12.97,143.0931,0,703
189869,2010,6.58,128.0464,0,703
189870,2010,23.58,125.3568,0,703
189871,2010,28.9,135.7608,0,703
189872,2010,8.78,156.6711,0,703
189873,2010,37.68,184.5496,0,703
189874,2010,49.37,216.7231,0,703
189875,2010,62.72,251.548,0,703
189876,2010,68.22,288.0633,0,703
189877,2010,78.88,325.6999,0,703
189878,2010,82.73,364.1092,0,703
189879,2010,55.65,3114.381,0,710
189880,2010,66.63,3073.274,0,710
189881,2010,54.48,3032.142,0,710
189882,2010,21.93,2990.987,0,710
189883,2010,19.8,2949.808,0,710
189884,2010,49.79,2908.606,0,710
189885,2010,50.36,2867.382,0,710
189886,2010,43.36,2826.135,0,710
189887,2010,40.07,2784.868,0,710
189888,2010,79.76,2743.58,0,710
189889,2010,35.55,2702.271,0,710
189890,2010,57.68,2660.943,0,710
189891,2010,78.46,2619.595,0,710
189892,2010,30.29,2578.229,0,710
189893,2010,36.5,2536.845,0,710
189894,2010,48.07,2495.444,0,710
189895,2010,53,2454.026,0,710
189896,2010,80.72,2412.593,0,710
189897,2010,69.81,2371.143,0,710
189898,2010,94.98,2329.679,0,710
189899,2010,100,2288.201,0,710
189900,2010,98.28,2246.709,0,710
189901,2010,100,2205.205,0,710
189902,2010,100,2163.689,0,710
189903,2010,100,2122.161,0,710
189904,2010,97.26,2080.624,0,710
189905,2010,95.56,2039.077,0,710
189906,2010,98.9,1997.521,0,710
189907,2010,83.56,1955.958,0,710
189908,2010,21.45,1914.388,0,710
189909,2010,43.03,1872.812,0,710
189910,2010,40.54,1831.232,0,710
189911,2010,57.94,1789.648,0,710
189912,2010,92.73,1748.062,0,710
189913,2010,87.7,1706.475,0,710
189914,2010,87.61,1664.888,0,710
189915,2010,77.91,1623.304,0,710
189916,2010,90.22,1581.722,0,710
189917,2010,20.87,1540.146,0,710
189918,2010,18.6,1498.578,0,710
189919,2010,9.12,1457.018,0,710
189920,2010,4.3,1415.47,0,710
189921,2010,1.53,1373.936,0,710
189922,2010,10.24,1332.418,0,710
189923,2010,43.02,1290.92,0,710
189924,2010,70.71,1249.446,0,710
189925,2010,94.36,1207.998,0,710
189926,2010,15.51,1166.582,0,710
189927,2010,29.93,1125.202,0,710
189928,2010,31.3,1083.864,0,710
189929,2010,44.75,1042.574,0,710
189930,2010,15.86,706.305,0,712
189931,2010,0,697.803,0,712
189932,2010,29.21,919.0753,0,710
189933,2010,5.68,878.0663,0,710
189934,2010,3.76,837.1578,0,710
189935,2010,4.98,796.3666,0,710
189936,2010,0,755.7134,0,710
189937,2010,0,715.2229,0,710
189938,2010,0,674.926,0,710
189939,2010,0,634.861,0,710
189940,2010,0,595.076,0,710
189941,2010,0,555.6328,0,710
189942,2010,0,516.611,0,710
189943,2010,0,478.1154,0,710
189944,2010,0,440.2852,0,710
189945,2010,0,403.3093,0,710
189946,2010,0,367.4471,0,710
189947,2010,0,333.0597,0,710
189948,2010,0,300.655,0,710
189949,2010,0,270.9466,0,710
189950,2010,0,244.9188,0,710
189951,2010,0,223.8599,0,710
189952,2010,0,209.2763,0,710
189953,2010,0,202.5718,2.87,710
189954,2010,0,204.5229,26.2,710
189955,2010,0,214.8941,38.86,710
189956,2010,0,232.5611,46.14,710
189957,2010,0,256.0176,54.59,710
189958,2010,0,283.8311,12.64,710
189959,2010,0,314.8483,10.12,710
189960,2010,0,348.2132,0,710
189961,2010,0,383.3124,0,710
189962,2010,0,419.71,0,710
189963,2010,0,457.0948,0,710
189964,2010,0,495.2422,11.31,710
189965,2010,0,533.9879,3.97,710
189966,2010,0,573.2092,8.09,710
189967,2010,0,612.8137,0,710
189968,2010,0,652.7305,16.43,710
189969,2010,0,692.9045,72.87,710
189970,2010,0,733.2921,89.06,710
189971,2010,0,773.8588,84.99,710
189972,2010,0,814.5764,70.85,710
189973,2010,0,855.4222,71.05,710
189974,2010,0,896.3776,77.98,710
189975,2010,0,937.4267,74.16,710
189976,2010,0,978.5566,53.65,710
189977,2010,0,369.8632,74.24,731
189978,2010,0,395.6991,77.36,731
189979,2010,0,424.2141,91.26,731
189980,2010,0,454.9038,50.02,731
189981,2010,,487.3567,,731
190000,2010,,673.2776,,740
190001,2010,0,674.6688,39.79,740
190002,2010,0,678.8407,39.38,740
190003,2010,,685.7424,,740
190007,2010,,738.6608,,740
190192,2010,0,3963.952,74.89,2
190193,2010,0,3923.411,98.62,2
190194,2010,0,3882.839,90.45,2
190195,2010,0,3842.236,64.4,2
190196,2010,0,3801.602,86.45,2
190197,2010,0,3760.938,30.72,2
190198,2010,0,3720.245,17.09,2
190199,2010,0,3679.522,37.18,2
190200,2010,0,3638.772,21.06,2
190201,2010,0,3597.994,0,2
190202,2010,0,3557.19,0,2
190203,2010,0,3516.359,0,2
190204,2010,0,3475.502,0,2
190205,2010,0,3434.621,0,2
190206,2010,0,3393.715,0,2
190207,2010,0,3352.785,0,2
190208,2010,0,3311.832,0,2
190209,2010,0,3270.857,0,2
190210,2010,0,3229.861,0,2
190211,2010,0,3188.843,0,2
190212,2010,0,3147.805,3.03,2
190213,2010,0,3106.748,0,2
190214,2010,0,3065.672,0,2
190215,2010,0,3024.577,1.03,2
190216,2010,0,2983.466,2.04,2
190217,2010,0,2942.338,13.11,2
190218,2010,0,2901.194,5.66,2
190219,2010,0,2860.036,39.25,2
190220,2010,0,2818.863,1.06,2
190221,2010,0,2777.677,0,2
190222,2010,0,2736.48,0,2
190223,2010,0,2695.271,0,2
190224,2010,0,2654.051,0,2
190225,2010,0,2612.823,0,2
190226,2010,0,2571.585,0,2
190227,2010,0,2530.341,0,2
190228,2010,0,2489.091,0,2
190229,2010,0,2447.835,3.13,2
190230,2010,0,2406.576,2.03,2
190231,2010,0,2365.314,0,2
190232,2010,0,2324.052,0,2
190233,2010,0,2282.789,0,2
190234,2010,0,2241.529,0,2
190235,2010,0,2200.271,0,2
190236,2010,0,2159.019,0,2
190237,2010,0,2117.773,0,2
190238,2010,0,2076.536,0,2
190239,2010,0,2035.309,0,2
190240,2010,0,1994.094,0,2
190241,2010,0,1952.895,0,2
190242,2010,0,1911.713,0,2
190243,2010,0,1870.55,0,2
190244,2010,0,1829.41,0,2
190245,2010,0,1788.296,0,2
190246,2010,0,1747.21,0,2
190247,2010,0,1706.157,0,2
190248,2010,0,1665.139,0,2
190249,2010,0,1624.162,0,2
190250,2010,0,1583.229,0,2
190251,2010,0,1542.347,0,2
190252,2010,0,1501.519,0,2
190253,2010,0,1460.752,0,2
190254,2010,0,1420.054,0,2
190255,2010,0,1379.431,0,2
190256,2010,0,1338.891,0,2
190257,2010,0,1298.444,0,2
190258,2010,0,1258.101,0,2
190259,2010,0,1217.872,0,2
190260,2010,0,1177.771,4.43,2
190261,2010,0,1137.812,0,2
190262,2010,0,1098.014,0,2
190263,2010,0,1058.395,0,2
190264,2010,0,1018.977,0,2
190265,2010,0,979.7865,0,2
190266,2010,0,940.8528,0,2
190267,2010,0,902.2107,0,2
190268,2010,0,863.9005,6.04,2
190269,2010,0,825.9698,9.57,2
190270,2010,0,788.4747,16,2
190271,2010,0,751.4816,8.48,2
190272,2010,0,715.0699,24.47,2
190273,2010,0,679.3343,7.85,2
190274,2010,0,644.3885,0,2
190275,2010,0,667.8568,0,20
190276,2010,0,634.093,0,20
190277,2010,0,601.1123,0,20
190278,2010,0,569.0524,3.69,20
190279,2010,0,487.4031,6.64,2
190280,2010,0,461.2575,3.65,2
190281,2010,0,437.6467,23.37,2
190282,2010,0,417.0022,28.82,2
190283,2010,0,399.7845,66.78,2
190284,2010,0,386.4525,53.29,2
190285,2010,0,377.4186,68.89,2
190286,2010,0,372.9956,63.82,2
190287,2010,0,373.3476,51.69,2
190288,2010,0,378.4612,33.48,2
190289,2010,0,388.148,36.53,2
190290,2010,0,402.0775,68.13,2
190291,2010,0,419.827,76.93,2
190292,2010,0,440.935,81.47,2
190293,2010,0,464.9437,10.48,2
190294,2010,0,491.4274,85.03,2
190295,2010,0,520.0072,41.3,2
190296,2010,0,550.356,50.65,2
190297,2010,0,582.1961,7.68,2
190298,2010,0,615.2952,1.55,2
190299,2010,0,649.4599,53.12,2
190300,2010,,684.5295,,2
190423,2010,0,471.2149,0,230
190424,2010,0,433.947,24.63,230
190425,2010,0,397.5867,0,230
190426,2010,0,362.4086,0,230
190427,2010,0,328.794,0,230
190428,2010,0,297.2748,5.03,230
190429,2010,0,268.591,0,230
190430,2010,0,243.7467,0,230
190431,2010,0,224.0241,0,230
190432,2010,0,210.8659,0,230
190433,2010,0,205.5372,0,230
190434,2010,0,208.6388,0,230
190435,2010,0,219.8142,18.51,230
190436,2010,0,237.9281,3.8,230
190437,2010,0,261.5421,0,230
190438,2010,0,289.3121,0,230
190439,2010,0,320.1576,0,230
190440,2010,0,353.273,0,230
190441,2010,0,388.0767,0,230
190442,2010,0,424.1523,23.78,230
190443,2010,0,461.2004,49.17,230
190444,2010,0,499.0033,52.99,230
